//변수명,명칭(메인스킬define),스킬레벨,최소능력,최대능력,대인 최대 능력,대인 최대 능력,공격속도,타격시 반동,적용확률,대인 적용확률,타운트,적용대상1,적용대상2,적용값1,적용값2,적용변화값1,적용변화값2,참조값 1,참조값 2,참조값 3,발동 마법,마법 확률,대인 마법 확률,필요MP,필요FP,쿨다운,기술 준비시간,기술 시전거리,유지시간,지속피해타임(몇초에 한번씩 피해를 입는가?),지속시간,스킬발동갯수,스킬경험치,현재경험치,콤보스킬타임
//dwID,dwName,dwSkillLvl,dwAbilityMin,dwAtkAbilityMax,dwAbilityMinPVP,dwAbilityMaxPVP,dwAttackSpeed,dwDmgShift,nProbability,nProbabilityPVP,dwTaunt,dwDestParam1,dwDestParam2,nAdjParamVal1,nAdjParamVal2,dwChgParamVal1,dwChgParamVal2,dwdestData1,dwdestData2,dwdestData3,dwactiveskill,dwActiveSkillRate,dwActiveSkillRatePVP,dwReqMp,dwRepFp,dwCooldown,dwCastingTime,dwSkillRange,dwCircleTime,dwPainTime,dwSkillTime,dwSkillCount,dwSkillExp,dwExp,dwComboSkillTime
SA_LOOTING_LV06,SI_MAG_EARTH_LOOTING,6,=,=,=,=,=,=,12,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,34,=,=,600,=,=,3000,6000,=,1,3,600
SA_LOOTING_LV07,SI_MAG_EARTH_LOOTING,7,=,=,=,=,=,=,14,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,36,=,=,600,=,=,3100,6000,=,1,4,600
SA_LOOTING_LV08,SI_MAG_EARTH_LOOTING,8,=,=,=,=,=,=,16,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,36,=,=,600,=,=,3200,6000,=,1,4,600
SA_LOOTING_LV09,SI_MAG_EARTH_LOOTING,9,=,=,=,=,=,=,18,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,38,=,=,600,=,=,3300,6000,=,1,5,600
SA_LOOTING_LV10,SI_MAG_EARTH_LOOTING,10,=,=,=,=,=,=,20,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,38,=,=,600,=,=,3400,6000,=,1,5,600
SA_LOOTING_LV11,SI_MAG_EARTH_LOOTING,11,=,=,=,=,=,=,22,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,41,=,=,600,=,=,3500,6000,=,1,6,600
SA_LOOTING_LV12,SI_MAG_EARTH_LOOTING,12,=,=,=,=,=,=,24,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,41,=,=,600,=,=,3600,6000,=,1,6,600
SA_LOOTING_LV13,SI_MAG_EARTH_LOOTING,13,=,=,=,=,=,=,26,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,42,=,=,600,=,=,3700,6000,=,1,7,600
SA_LOOTING_LV14,SI_MAG_EARTH_LOOTING,14,=,=,=,=,=,=,28,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,42,=,=,600,=,=,3800,6000,=,1,7,600
SA_LOOTING_LV15,SI_MAG_EARTH_LOOTING,15,=,=,=,=,=,=,30,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,44,=,=,600,=,=,3900,6000,=,1,8,600
SA_LOOTING_LV16,SI_MAG_EARTH_LOOTING,16,=,=,=,=,=,=,35,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,44,=,=,600,=,=,4000,6000,=,1,8,600
SA_LOOTING_LV17,SI_MAG_EARTH_LOOTING,17,=,=,=,=,=,=,40,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,44,=,=,600,=,=,4100,6000,=,1,9,600
SA_LOOTING_LV18,SI_MAG_EARTH_LOOTING,18,=,=,=,=,=,=,45,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,47,=,=,600,=,=,4200,6000,=,1,9,600
SA_LOOTING_LV19,SI_MAG_EARTH_LOOTING,19,=,=,=,=,=,=,55,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,47,=,=,600,=,=,4300,6000,=,1,10,600
SA_LOOTING_LV20,SI_MAG_EARTH_LOOTING,20,=,=,=,=,=,=,65,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,50,=,=,600,=,=,4400,6000,=,1,10,600
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA_DEMONOLGY_L01,SI_PSY_NLG_DEMONOLGY,1,91,92,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,30,=,=,100,=,=,=,=,=,1,15,600
SA_DEMONOLGY_L02,SI_PSY_NLG_DEMONOLGY,2,93,94,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,31,=,=,100,=,=,=,=,=,1,17,600
SA_DEMONOLGY_L03,SI_PSY_NLG_DEMONOLGY,3,95,96,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,32,=,=,100,=,=,=,=,=,1,19,600
SA_DEMONOLGY_L04,SI_PSY_NLG_DEMONOLGY,4,97,98,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,33,=,=,100,=,=,=,=,=,1,21,600
SA_DEMONOLGY_L05,SI_PSY_NLG_DEMONOLGY,5,99,100,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,34,=,=,100,=,=,=,=,=,1,24,600
SA_DEMONOLGY_L06,SI_PSY_NLG_DEMONOLGY,6,101,102,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,35,=,=,100,=,=,=,=,=,1,28,600
SA_DEMONOLGY_L07,SI_PSY_NLG_DEMONOLGY,7,103,104,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,36,=,=,100,=,=,=,=,=,1,32,600
SA_DEMONOLGY_L08,SI_PSY_NLG_DEMONOLGY,8,105,106,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,37,=,=,100,=,=,=,=,=,1,36,600
SA_DEMONOLGY_L09,SI_PSY_NLG_DEMONOLGY,9,107,108,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,38,=,=,100,=,=,=,=,=,1,40,600
SA_DEMONOLGY_L10,SI_PSY_NLG_DEMONOLGY,10,109,110,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,39,=,=,100,=,=,=,=,=,1,45,600
SA_SATANOLGY_L01,SI_PSY_NLG_SATANOLGY,1,=,=,=,=,=,=,20,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,40,=,=,600,=,=,=,1000,=,1,20,600
SA_SATANOLGY_L02,SI_PSY_NLG_SATANOLGY,2,=,=,=,=,=,=,25,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,42,=,=,600,=,=,=,2000,=,1,22,600
SA_SATANOLGY_L03,SI_PSY_NLG_SATANOLGY,3,=,=,=,=,=,=,30,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,44,=,=,600,=,=,=,3000,=,1,24,600
SA_SATANOLGY_L04,SI_PSY_NLG_SATANOLGY,4,=,=,=,=,=,=,35,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,46,=,=,600,=,=,=,4000,=,1,26,600
SA_SATANOLGY_L05,SI_PSY_NLG_SATANOLGY,5,=,=,=,=,=,=,40,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,48,=,=,600,=,=,=,5000,=,1,29,600
SA_SATANOLGY_L06,SI_PSY_NLG_SATANOLGY,6,=,=,=,=,=,=,45,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,50,=,=,600,=,=,=,6000,=,1,33,600
SA_SATANOLGY_L07,SI_PSY_NLG_SATANOLGY,7,=,=,=,=,=,=,55,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,52,=,=,600,=,=,=,7000,=,1,37,600
SA_SATANOLGY_L08,SI_PSY_NLG_SATANOLGY,8,=,=,=,=,=,=,65,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,54,=,=,600,=,=,=,8000,=,1,41,600
SA_SATANOLGY_L09,SI_PSY_NLG_SATANOLGY,9,=,=,=,=,=,=,75,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,56,=,=,600,=,=,=,9000,=,1,45,600
SA_SATANOLGY_L10,SI_PSY_NLG_SATANOLGY,10,=,=,=,=,=,=,85,=,=,DST_SPEED,=,0,=,0,=,=,=,=,=,=,=,58,=,=,600,=,=,=,10000,=,1,50,600
SA_PSYCHICBOMB_L01,SI_PSY_PSY_PSYCHICBOMB,1,90,91,=,=,=,=,2,1,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,40,=,=,600,=,=,=,3000,=,1,15,600
SA_PSYCHICBOMB_L02,SI_PSY_PSY_PSYCHICBOMB,2,91,92,=,=,=,=,4,2,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,42,=,=,600,=,=,=,3000,=,1,17,600
SA_PSYCHICBOMB_L03,SI_PSY_PSY_PSYCHICBOMB,3,92,93,=,=,=,=,6,3,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,44,=,=,600,=,=,=,3000,=,1,19,600
SA_PSYCHICBOMB_L04,SI_PSY_PSY_PSYCHICBOMB,4,93,94,=,=,=,=,8,4,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,46,=,=,600,=,=,=,3000,=,1,21,600
SA_PSYCHICBOMB_L05,SI_PSY_PSY_PSYCHICBOMB,5,94,95,=,=,=,=,10,5,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,48,=,=,600,=,=,=,3000,=,1,24,600
SA_PSYCHICBOMB_L06,SI_PSY_PSY_PSYCHICBOMB,6,95,96,=,=,=,=,12,6,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,50,=,=,600,=,=,=,3000,=,1,28,600
SA_PSYCHICBOMB_L07,SI_PSY_PSY_PSYCHICBOMB,7,96,97,=,=,=,=,16,8,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,52,=,=,600,=,=,=,3000,=,1,32,600
SA_PSYCHICBOMB_L08,SI_PSY_PSY_PSYCHICBOMB,8,97,98,=,=,=,=,18,9,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,54,=,=,600,=,=,=,3000,=,1,36,600
SA_PSYCHICBOMB_L09,SI_PSY_PSY_PSYCHICBOMB,9,98,99,=,=,=,=,20,10,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,56,=,=,600,=,=,=,3000,=,1,40,600
SA_PSYCHICBOMB_L10,SI_PSY_PSY_PSYCHICBOMB,10,99,100,=,=,=,=,30,15,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,58,=,=,600,=,=,=,3000,=,1,45,600
SA_PSYCHICWALL_L01,SI_PSY_PSY_PSYCHICWALL,1,41,42,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,42,=,=,600,=,=,=,15000,=,1,25,600
SA_PSYCHICWALL_L02,SI_PSY_PSY_PSYCHICWALL,2,43,44,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,44,=,=,600,=,=,=,15000,=,1,28,600
SA_PSYCHICWALL_L03,SI_PSY_PSY_PSYCHICWALL,3,45,46,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,46,=,=,600,=,=,=,15000,=,1,31,600
SA_PSYCHICWALL_L04,SI_PSY_PSY_PSYCHICWALL,4,47,48,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,48,=,=,600,=,=,=,15000,=,1,34,600
SA_PSYCHICWALL_L05,SI_PSY_PSY_PSYCHICWALL,5,49,50,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,50,=,=,600,=,=,=,15000,=,1,38,600
SA_PSYCHICWALL_L06,SI_PSY_PSY_PSYCHICWALL,6,51,52,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,52,=,=,600,=,=,=,15000,=,1,42,600
SA_PSYCHICWALL_L07,SI_PSY_PSY_PSYCHICWALL,7,53,54,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,54,=,=,600,=,=,=,15000,=,1,46,600
SA_PSYCHICWALL_L08,SI_PSY_PSY_PSYCHICWALL,8,55,56,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,56,=,=,600,=,=,=,15000,=,1,51,600
SA_PSYCHICWALL_L09,SI_PSY_PSY_PSYCHICWALL,9,57,58,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,58,=,=,600,=,=,=,15000,=,1,56,600
SA_PSYCHICWALL_L10,SI_PSY_PSY_PSYCHICWALL,10,59,60,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,60,=,=,600,=,=,=,15000,=,1,61,600
SA_SPRITBOMB_L01,SI_PSY_PSY_SPRITBOMB,1,101,102,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,42,=,=,600,2,=,=,=,=,1,20,600
SA_SPRITBOMB_L02,SI_PSY_PSY_SPRITBOMB,2,103,104,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,44,=,=,600,2,=,=,=,=,1,22,600
SA_SPRITBOMB_L03,SI_PSY_PSY_SPRITBOMB,3,105,106,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,46,=,=,600,2,=,=,=,=,1,24,600
SA_SPRITBOMB_L04,SI_PSY_PSY_SPRITBOMB,4,107,108,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,48,=,=,600,2,=,=,=,=,1,26,600
SA_SPRITBOMB_L05,SI_PSY_PSY_SPRITBOMB,5,109,110,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,50,=,=,600,2,=,=,=,=,1,29,600
SA_SPRITBOMB_L06,SI_PSY_PSY_SPRITBOMB,6,111,112,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,52,=,=,600,2,=,=,=,=,1,33,600
SA_SPRITBOMB_L07,SI_PSY_PSY_SPRITBOMB,7,113,114,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,54,=,=,600,2,=,=,=,=,1,37,600
SA_SPRITBOMB_L08,SI_PSY_PSY_SPRITBOMB,8,115,116,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,56,=,=,600,2,=,=,=,=,1,41,600
SA_SPRITBOMB_L09,SI_PSY_PSY_SPRITBOMB,9,117,118,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,58,=,=,600,2,=,=,=,=,1,45,600
SA_SPRITBOMB_L10,SI_PSY_PSY_SPRITBOMB,10,119,120,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,60,=,=,600,2,=,=,=,=,1,50,600
SA_CRUCIOSPELL_L01,SI_PSY_NLG_CRUCIOSPELL,1,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,=,20,=,=,=,80,=,=,=,=,=,30,=,=,600,=,=,=,30000,=,1,15,600
SA_CRUCIOSPELL_L02,SI_PSY_NLG_CRUCIOSPELL,2,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,=,40,=,=,=,75,=,=,=,=,=,32,=,=,600,=,=,=,35000,=,1,17,600
SA_CRUCIOSPELL_L03,SI_PSY_NLG_CRUCIOSPELL,3,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,=,60,=,=,=,70,=,=,=,=,=,34,=,=,600,=,=,=,40000,=,1,19,600
SA_CRUCIOSPELL_L04,SI_PSY_NLG_CRUCIOSPELL,4,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,=,80,=,=,=,65,=,=,=,=,=,36,=,=,600,=,=,=,45000,=,1,21,600
SA_CRUCIOSPELL_L05,SI_PSY_NLG_CRUCIOSPELL,5,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,=,100,=,=,=,60,=,=,=,=,=,38,=,=,600,=,=,=,50000,=,1,24,600
SA_CRUCIOSPELL_L06,SI_PSY_NLG_CRUCIOSPELL,6,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,=,120,=,=,=,55,=,=,=,=,=,40,=,=,600,=,=,=,55000,=,1,28,600
SA_CRUCIOSPELL_L07,SI_PSY_NLG_CRUCIOSPELL,7,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,=,140,=,=,=,50,=,=,=,=,=,42,=,=,600,=,=,=,60000,=,1,32,600
SA_CRUCIOSPELL_L08,SI_PSY_NLG_CRUCIOSPELL,8,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,=,160,=,=,=,45,=,=,=,=,=,44,=,=,600,=,=,=,65000,=,1,36,600
SA_CRUCIOSPELL_L09,SI_PSY_NLG_CRUCIOSPELL,9,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,=,180,=,=,=,40,=,=,=,=,=,46,=,=,600,=,=,=,70000,=,1,40,600
SA_CRUCIOSPELL_L10,SI_PSY_NLG_CRUCIOSPELL,10,=,=,=,=,=,=,=,=,=,DST_REFLECT_DAMAGE,=,200,=,=,=,35,=,=,=,=,=,48,=,=,600,=,=,=,75000,=,1,45,600
SA_MAXIMUMCRISIS_L01,SI_PSY_PSY_MAXIMUMCRISIS,1,106,107,=,=,=,=,2,=,=,=,=,=,=,=,=,=,=,=,=,=,=,65,=,=,600,3,=,=,=,=,1,20,1000
SA_MAXIMUMCRISIS_L02,SI_PSY_PSY_MAXIMUMCRISIS,2,108,109,=,=,=,=,4,=,=,=,=,=,=,=,=,=,=,=,=,=,=,70,=,=,600,3,=,=,=,=,1,22,1000
SA_MAXIMUMCRISIS_L03,SI_PSY_PSY_MAXIMUMCRISIS,3,110,111,=,=,=,=,6,=,=,=,=,=,=,=,=,=,=,=,=,=,=,75,=,=,600,3,=,=,=,=,1,24,1000
SA_MAXIMUMCRISIS_L04,SI_PSY_PSY_MAXIMUMCRISIS,4,112,113,=,=,=,=,8,=,=,=,=,=,=,=,=,=,=,=,=,=,=,80,=,=,600,3,=,=,=,=,1,26,1000
SA_MAXIMUMCRISIS_L05,SI_PSY_PSY_MAXIMUMCRISIS,5,114,115,=,=,=,=,10,=,=,=,=,=,=,=,=,=,=,=,=,=,=,85,=,=,600,3,=,=,=,=,1,29,1000
SA_MAXIMUMCRISIS_L06,SI_PSY_PSY_MAXIMUMCRISIS,6,116,117,=,=,=,=,15,=,=,=,=,=,=,=,=,=,=,=,=,=,=,90,=,=,600,3,=,=,=,=,1,33,1000
SA_MAXIMUMCRISIS_L07,SI_PSY_PSY_MAXIMUMCRISIS,7,118,119,=,=,=,=,20,=,=,=,=,=,=,=,=,=,=,=,=,=,=,95,=,=,600,3,=,=,=,=,1,37,1000
SA_MAXIMUMCRISIS_L08,SI_PSY_PSY_MAXIMUMCRISIS,8,120,121,=,=,=,=,25,=,=,=,=,=,=,=,=,=,=,=,=,=,=,100,=,=,600,3,=,=,=,=,1,41,1000
SA_MAXIMUMCRISIS_L09,SI_PSY_PSY_MAXIMUMCRISIS,9,122,123,=,=,=,=,30,=,=,=,=,=,=,=,=,=,=,=,=,=,=,105,=,=,600,3,=,=,=,=,1,45,1000
SA_MAXIMUMCRISIS_L10,SI_PSY_PSY_MAXIMUMCRISIS,10,124,125,=,=,=,=,35,=,=,=,=,=,=,=,=,=,=,=,=,=,=,110,=,=,600,3,=,=,=,=,1,50,1000
SA_PSYCHICSQUARE_L01,SI_PSY_PSY_PSYCHICSQUARE,1,131,132,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,55,=,=,600,3,=,=,=,=,1,25,10000
SA_PSYCHICSQUARE_L02,SI_PSY_PSY_PSYCHICSQUARE,2,133,134,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,60,=,=,600,3,=,=,=,=,1,28,10000
SA_PSYCHICSQUARE_L03,SI_PSY_PSY_PSYCHICSQUARE,3,135,136,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,65,=,=,600,3,=,=,=,=,1,31,10000
SA_PSYCHICSQUARE_L04,SI_PSY_PSY_PSYCHICSQUARE,4,137,138,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,70,=,=,600,3,=,=,=,=,1,34,10000
SA_PSYCHICSQUARE_L05,SI_PSY_PSY_PSYCHICSQUARE,5,139,140,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,75,=,=,600,3,=,=,=,=,1,38,10000
SA_PSYCHICSQUARE_L06,SI_PSY_PSY_PSYCHICSQUARE,6,141,142,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,80,=,=,600,3,=,=,=,=,1,42,10000
SA_PSYCHICSQUARE_L07,SI_PSY_PSY_PSYCHICSQUARE,7,143,144,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,85,=,=,600,3,=,=,=,=,1,46,10000
SA_PSYCHICSQUARE_L08,SI_PSY_PSY_PSYCHICSQUARE,8,145,146,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,90,=,=,600,3,=,=,=,=,1,51,10000
SA_PSYCHICSQUARE_L09,SI_PSY_PSY_PSYCHICSQUARE,9,147,148,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,95,=,=,600,3,=,=,=,=,1,56,10000
SA_PSYCHICSQUARE_L10,SI_PSY_PSY_PSYCHICSQUARE,10,149,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,100,=,=,600,3,=,=,=,=,1,61,10000
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA_FIREBIRD_L01,SI_ELE_FIRE_FIREBIRD,1,91,92,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,30,=,=,600,=,=,=,=,=,1,15,600
SA_FIREBIRD_L02,SI_ELE_FIRE_FIREBIRD,2,93,94,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,32,=,=,600,=,=,=,=,=,1,17,600
SA_FIREBIRD_L03,SI_ELE_FIRE_FIREBIRD,3,95,96,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,34,=,=,600,=,=,=,=,=,1,19,600
SA_FIREBIRD_L04,SI_ELE_FIRE_FIREBIRD,4,97,98,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,36,=,=,600,=,=,=,=,=,1,21,600
SA_FIREBIRD_L05,SI_ELE_FIRE_FIREBIRD,5,99,100,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,38,=,=,600,=,=,=,=,=,1,24,600
SA_FIREBIRD_L06,SI_ELE_FIRE_FIREBIRD,6,101,102,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,40,=,=,600,=,=,=,=,=,1,28,600
SA_FIREBIRD_L07,SI_ELE_FIRE_FIREBIRD,7,103,104,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,42,=,=,600,=,=,=,=,=,1,32,600
SA_FIREBIRD_L08,SI_ELE_FIRE_FIREBIRD,8,105,106,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,44,=,=,600,=,=,=,=,=,1,36,600
SA_FIREBIRD_L09,SI_ELE_FIRE_FIREBIRD,9,107,108,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,46,=,=,600,=,=,=,=,=,1,40,600
SA_FIREBIRD_L10,SI_ELE_FIRE_FIREBIRD,10,109,110,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,48,=,=,600,=,=,=,=,=,1,45,600
SA_FIREMASTER_L01,SI_ELE_FIRE_FIREMASTER,1,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,1,=,=,=,=,=,=,=,=,=,20,=,=,600,=,=,=,2000,=,1,20,600
SA_FIREMASTER_L02,SI_ELE_FIRE_FIREMASTER,2,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,2,=,=,=,=,=,=,=,=,=,22,=,=,600,=,=,=,2000,=,1,22,600
SA_FIREMASTER_L03,SI_ELE_FIRE_FIREMASTER,3,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,4,=,=,=,=,=,=,=,=,=,24,=,=,600,=,=,=,2000,=,1,24,600
SA_FIREMASTER_L04,SI_ELE_FIRE_FIREMASTER,4,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,6,=,=,=,=,=,=,=,=,=,26,=,=,600,=,=,=,2000,=,1,26,600
SA_FIREMASTER_L05,SI_ELE_FIRE_FIREMASTER,5,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,8,=,=,=,=,=,=,=,=,=,28,=,=,600,=,=,=,2000,=,1,29,600
SA_FIREMASTER_L06,SI_ELE_FIRE_FIREMASTER,6,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,10,=,=,=,=,=,=,=,=,=,30,=,=,600,=,=,=,2000,=,1,33,600
SA_FIREMASTER_L07,SI_ELE_FIRE_FIREMASTER,7,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,12,=,=,=,=,=,=,=,=,=,32,=,=,600,=,=,=,2000,=,1,37,600
SA_FIREMASTER_L08,SI_ELE_FIRE_FIREMASTER,8,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,13,=,=,=,=,=,=,=,=,=,34,=,=,600,=,=,=,2000,=,1,41,600
SA_FIREMASTER_L09,SI_ELE_FIRE_FIREMASTER,9,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,14,=,=,=,=,=,=,=,=,=,36,=,=,600,=,=,=,2000,=,1,45,600
SA_FIREMASTER_L10,SI_ELE_FIRE_FIREMASTER,10,=,=,=,=,=,=,=,=,=,DST_MASTRY_FIRE,=,15,=,=,=,=,=,=,=,=,=,38,=,=,600,=,=,=,2000,=,1,50,600
SA_BURINGFIELD_L01,SI_ELE_FIRE_BURINGFIELD,1,10,11,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,42,=,=,600,6,=,=,5000,=,1,20,600
SA_BURINGFIELD_L02,SI_ELE_FIRE_BURINGFIELD,2,10,11,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,44,=,=,600,6,=,=,5000,=,1,22,600
SA_BURINGFIELD_L03,SI_ELE_FIRE_BURINGFIELD,3,11,12,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,46,=,=,600,6,=,=,5000,=,1,24,600
SA_BURINGFIELD_L04,SI_ELE_FIRE_BURINGFIELD,4,11,12,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,48,=,=,600,6,=,=,5000,=,1,26,600
SA_BURINGFIELD_L05,SI_ELE_FIRE_BURINGFIELD,5,12,13,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,50,=,=,600,6,=,=,5000,=,1,29,600
SA_BURINGFIELD_L06,SI_ELE_FIRE_BURINGFIELD,6,12,13,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,52,=,=,600,6,=,=,5000,=,1,33,600
