//변수명,한글명칭,영문명칭,일본명칭,중국명칭,태국명칭,인공지능,힘,체력,민첩,지능,종족,호전성,성별,레벨,비행레벨,크기,등급,파츠,온혈,방어 캐릭수,전투행동반경,최소타격치,최대타격치,공격1(기본),공격2(기본),공격3(특수),가로가중치,세로가중치,사선가중치,찌르기가중치,가슴 비율,머리 비율,팔 비율,다리 비율,공격속도,재공격속도,HP보완,추가방어점,마모도,경도,추가공격속도저하,공격 속성,속성 공격력,피색,이동속도,거주지역,비행유무,높이뛰기,멀리뛰기,조련유무,마법저항,전기저항,불저항,바람저항,물저항,땅저항,제공금액,제공재료,재료양,재료응집도,시체유지시간,아이템생성보정값,경험치,비행경험치,몸상태,추가능력,죽음유무,가상아이템1,가상아이템타입,가상아이템1,가상아이템타입,가상아이템1,가상아이템타입,공격효과음1,공격효과음2,죽는효과음1,죽는효과음2,피해효과음1,피해효과음2,피해효과음3,방관효과음1,방관효과음2,한글설명,영문설명,일어설명,중국설명,태국설명
//dwID,szName,szNameEn,"""""","""""","""""",dwAI,dwStr,dwSta,dwDex,dwInt,dwRace,dwBelligerence,dwGender,dwLevel,dwFilghtLevel,dwSize,dwClass,bIfPart,bWarmBlood,dwDefExtent,dwActionRadius,dwAtkMin,dwAtkMax,dwAtk1,dwAtk2,dwAtk3,dwHorizontalRate,dwVerticalRate,dwDiagonalRate,dwThrustRate,dwChestRate,dwHeadRate,dwArmRate,dwLegRate,dwAttackSpeed,dwReAttackDelay,dwAddHp,dwNaturealArmor,nAbrasion,nHardness,dwAdjAtkDelay,eElementType,wElementAtk,dwBloodColor,fSpeed,dwShelter,bFlying,dwJumpIng,dwAirJump,bTaming,dwResisMagic,fResistElecricity,fResistFire,fResistWind,fResistWater,fResistEarth,dwCash,dwSourceMaterial,dwMaterialAmount,dwCohesion,dwHoldingTime,dwCorrectionValue,dwExpValue,nFxpValue,nBodyState,dwAddAbility,bKillable,dwVirtItem1,dwVirtType1,dwVirtItem2,dwVirtType2,dwVirtItem3,dwVirtType3,dwSndAtk1,dwSndAtk2,dwSndDie1,dwSndDie2,dwSndDmg1,dwSndDmg2,dwSndDmg3,dwSndIdle1,dwSndIdle2,szComment,"""""","""""","""""",""""""
MI_SYLIACA2,"""시일라카""","""Syliaca""","""""","""""","""""",AII_MONSTER,15,20,151,151,=,BELLI_MELEE,=,69,=,=,RANK_NORMAL,0,=,=,=,835,859,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,25128,93,130,0,=,2,147,=,0.075,=,0,=,=,=,93,-0.3,0.3,0,0,0,156,=,=,=,=,50,22032,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_SYLIACA3,"""어른 시일라카""","""Grownup Syliaca""","""""","""""","""""",AII_MONSTER,15,20,153,153,=,BELLI_MELEE,=,70,=,=,RANK_CAPTAIN,0,=,=,=,847,871,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,25532,94,130,0,=,2,149,=,0.08,=,0,=,=,=,94,-0.3,0.3,0,0,0,158,=,=,=,=,9,23391,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_SYLIACA4,"""거대 시일라카""","""Gaint Syliaca""","""""","""""","""""",AII_MONSTER,15,20,159,159,=,BELLI_MELEE,=,73,=,=,RANK_BOSS,0,=,=,=,1381,1421,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,493414,98,130,0,=,3,243,=,0.075,=,0,=,=,=,98,0,0,0,0.3,-0.3,1162,=,=,=,=,3710,148311,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_RISEM1,"""부하 라이젬""","""Small Risem""","""""","""""","""""",AII_MONSTER,15,20,131,131,=,BELLI_MELEE,=,59,=,=,RANK_LOW,0,=,=,=,571,592,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,25504,70,130,0,=,4,102,=,0.075,=,0,=,=,=,70,0,-0.3,0,0,0.3,67,=,=,=,=,15,7425,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_RISEM2,"""라이젬""","""Risem""","""""","""""","""""",AII_MONSTER,15,20,131,131,=,BELLI_MELEE,=,59,=,=,RANK_NORMAL,0,=,=,=,571,592,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,25504,70,130,0,=,4,102,=,0.075,=,0,=,=,=,70,0,-0.3,0,0,0.3,67,=,=,=,=,60,7762,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_RISEM3,"""두목 라이젬""","""Captain Risem""","""""","""""","""""",AII_MONSTER,15,20,133,133,=,BELLI_MELEE,=,60,=,=,RANK_CAPTAIN,0,=,=,=,580,602,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,25896,72,130,0,=,4,104,=,0.08,=,0,=,=,=,72,0,-0.3,0,0,0.3,68,=,=,=,=,10,8240,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_RISEM4,"""거대 라이젬""","""Gaint Risem""","""""","""""","""""",AII_MONSTER,15,20,139,139,=,BELLI_MELEE,=,63,=,=,RANK_BOSS,0,=,=,=,1150,1193,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,247384,75,130,0,=,5,206,=,0.075,=,0,=,=,=,75,0.3,0,-0.3,0,0,497,=,=,=,=,7464,52245,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_ZOMBIGER1,"""부하 잠비거""","""Small Zombiger""","""""","""""","""""",AII_MONSTER,15,20,148,123,=,BELLI_MELEE,=,55,=,=,RANK_LOW,0,=,=,=,530,551,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,23662,80,130,0,=,5,97,=,0.075,=,0,=,=,=,51,0.3,0,-0.3,0,0,95,=,=,=,=,15,5115,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_ZOMBIGER2,"""잠비거""","""Zombiger""","""""","""""","""""",AII_MONSTER,15,20,148,123,=,BELLI_MELEE,=,55,=,=,RANK_NORMAL,0,=,=,=,530,551,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,23662,80,130,0,=,5,97,=,0.075,=,0,=,=,=,51,0.3,0,-0.3,0,0,95,=,=,=,=,60,5346,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_ZOMBIGER3,"""두목 잠비거""","""Captain Zombiger""","""""","""""","""""",AII_MONSTER,15,20,150,125,=,BELLI_MELEE,=,56,=,=,RANK_CAPTAIN,0,=,=,=,544,564,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,24510,81,130,0,=,5,99,=,0.08,=,0,=,=,=,52,0.3,0,-0.3,0,0,96,=,=,=,=,10,5728,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_ZOMBIGER4,"""거대 잠비거""","""Gaint Zombiger""","""""","""""","""""",AII_MONSTER,15,20,158,131,=,BELLI_MELEE,=,59,=,=,RANK_BOSS,0,=,=,=,1111,1153,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,234622,84,130,0,=,1,203,=,0.075,=,0,=,=,=,56,0,0,0.3,-0.3,0,704,=,=,=,=,3096,37294,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI_FLYBAT1,"""부하 플라바트""","""Small Flybat""","""""","""""","""""",AII_MONSTER,15,20,55,55,=,BELLI_RANGE,=,21,=,=,RANK_LOW,0,=,=,=,219,227,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,8868,26,130,0,=,4,38,=,0.075,=,0,=,=,=,21,0,-0.3,0,0,0.3,38,=,=,=,=,15,79,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_FLYBAT2,"""플라바트""","""Flybat""","""""","""""","""""",AII_MONSTER,15,20,55,55,=,BELLI_RANGE,=,21,=,=,RANK_NORMAL,0,=,=,=,219,227,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,8868,26,130,0,=,4,38,=,0.075,=,0,=,=,=,21,0,-0.3,0,0,0.3,38,=,=,=,=,60,81,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_FLYBAT3,"""두목 플라바트""","""Captain Flybat""","""""","""""","""""",AII_MONSTER,15,20,57,57,=,BELLI_RANGE,=,22,=,=,RANK_CAPTAIN,0,=,=,=,226,234,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,9168,27,130,0,=,4,41,=,0.08,=,0,=,=,=,22,0,-0.3,0,0,0.3,38,=,=,=,=,10,89,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_FLYBAT4,"""거대 플라바트""","""Gaint Flybat""","""""","""""","""""",AII_MONSTER,15,20,63,63,=,BELLI_RANGE,=,25,=,=,RANK_BOSS,0,=,=,=,479,500,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,90245,30,130,0,=,2,87,=,0.075,=,0,=,=,=,25,-0.3,0.3,0,0,0,280,=,=,=,=,720,622,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_BUCROW1,"""부하 버크로""","""Small Bucrow""","""""","""""","""""",AII_MONSTER,15,20,79,79,=,BELLI_MELEE,=,33,=,=,RANK_LOW,0,=,=,=,327,340,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,13848,40,130,0,=,1,59,=,0.075,=,0,=,=,=,33,0,0,0.3,-0.3,0,45,=,=,=,=,15,386,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_BUCROW2,"""버크로""","""Bucrow""","""""","""""","""""",AII_MONSTER,15,20,79,79,=,BELLI_MELEE,=,33,=,=,RANK_NORMAL,0,=,=,=,327,340,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,13848,40,130,0,=,1,59,=,0.075,=,0,=,=,=,33,0,0,0.3,-0.3,0,45,=,=,=,=,60,404,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_BUCROW3,"""두목 버크로""","""Captain Bucrow""","""""","""""","""""",AII_MONSTER,15,20,81,81,=,BELLI_MELEE,=,34,=,=,RANK_CAPTAIN,0,=,=,=,335,349,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,14148,41,130,0,=,1,60,=,0.08,=,0,=,=,=,34,0,0,0.3,-0.3,0,46,=,=,=,=,10,439,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_BUCROW4,"""거대 버크로""","""Gaint Bucrow""","""""","""""","""""",AII_MONSTER,15,20,87,87,=,BELLI_MELEE,=,37,=,=,RANK_BOSS,0,=,=,=,691,718,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,136456,45,130,0,=,4,123,=,0.075,=,0,=,=,=,37,0,-0.3,0,0,0.3,336,=,=,=,=,1632,2996,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_SCOPICON1,"""부하 스카피컨""","""Small Scopicon""","""""","""""","""""",AII_MONSTER,15,20,99,99,=,BELLI_MELEE,=,43,=,=,RANK_LOW,0,=,=,=,424,441,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,18682,62,130,0,=,1,75,=,0.075,=,0,=,=,=,51,0,0,0.3,-0.3,0,53,=,=,=,=,15,1316,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_SCOPICON2,"""스카피컨""","""Scopicon""","""""","""""","""""",AII_MONSTER,15,20,99,99,=,BELLI_MELEE,=,43,=,=,RANK_NORMAL,0,=,=,=,424,441,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,18682,62,130,0,=,1,75,=,0.075,=,0,=,=,=,51,0,0,0.3,-0.3,0,53,=,=,=,=,60,1376,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_SCOPICON3,"""두목 스카피컨""","""Captain Scopicon""","""""","""""","""""",AII_MONSTER,15,20,101,101,=,BELLI_MELEE,=,44,=,=,RANK_CAPTAIN,0,=,=,=,437,452,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,19438,63,130,0,=,1,77,=,0.08,=,0,=,=,=,52,0,0,0.3,-0.3,0,53,=,=,=,=,10,1474,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_SCOPICON4,"""거대 스카피컨""","""Gaint Scopicon""","""""","""""","""""",AII_MONSTER,15,20,107,107,=,BELLI_MELEE,=,47,=,=,RANK_BOSS,0,=,=,=,876,909,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,179794,68,130,0,=,5,158,=,0.075,=,0,=,=,=,56,0.3,0,-0.3,0,0,392,=,=,=,=,3096,9592,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_TRANGFOMA1,"""부하 트랭포마""","""Small Trangfoma""","""""","""""","""""",AII_MONSTER,15,20,115,115,=,BELLI_MELEE,=,51,=,=,RANK_LOW,0,=,=,=,499,517,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,22276,74,130,0,=,3,89,=,0.075,=,0,=,=,=,61,0,0,0,0.3,-0.3,59,=,=,=,=,15,3251,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_TRANGFOMA2,"""트랭포마""","""Trangfoma""","""""","""""","""""",AII_MONSTER,15,20,115,115,=,BELLI_MELEE,=,51,=,=,RANK_NORMAL,0,=,=,=,499,517,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,22276,74,130,0,=,3,89,=,0.075,=,0,=,=,=,61,0,0,0,0.3,-0.3,59,=,=,=,=,60,3399,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_TRANGFOMA3,"""두목 트랭포마""","""Captain Trangfoma""","""""","""""","""""",AII_MONSTER,15,20,117,117,=,BELLI_MELEE,=,52,=,=,RANK_CAPTAIN,0,=,=,=,508,526,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,22666,75,130,0,=,3,91,=,0.08,=,0,=,=,=,62,0,0,0,0.3,-0.3,60,=,=,=,=,10,3641,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_TRANGFOMA4,"""거대 트랭포마""","""Gaint Trangfoma""","""""","""""","""""",AII_MONSTER,15,20,123,123,=,BELLI_MELEE,=,55,=,=,RANK_BOSS,0,=,=,=,1012,1050,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,217686,80,130,0,=,2,182,=,0.075,=,0,=,=,=,66,-0.3,0.3,0,0,0,441,=,=,=,=,4452,13708,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI_MINECATCHER,"""마인켓처""","""MineCatcher""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,15,=,=,RANK_MATERIAL,0,=,=,=,54,57,II_WEA_MOB_AIBATT1_ATK1    ,II_WEA_MOB_AIBATT1_ATK2    ,II_WEA_MOB_AIBATT1_ATK3    ,=,=,=,=,=,=,=,=,1000,3000,100000,100,130,0,=,0,0,=,0.05,=,0,=,=,=,100,0,0,0,0,0,0,II_GEN_MAT_SUP_MINERAL              ,2000,=,180000,0,0,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,=,=,=,=,=,"""""","""""","""""","""""",""""""
MI_ERONSCATCHER,"""에런스켓처""","""EronsCatcher""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,15,=,=,RANK_MATERIAL,0,=,=,=,136,146,II_WEA_MOB_AIBATT1_ATK1    ,II_WEA_MOB_AIBATT1_ATK2    ,II_WEA_MOB_AIBATT1_ATK3    ,=,=,=,=,=,=,=,=,1000,3000,100000,100,130,0,=,0,0,=,0.05,=,0,=,=,=,100,0,0,0,0,0,0,II_GEN_MAT_SUP_ERONS                ,2000,=,180000,0,0,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,=,=,=,=,=,"""""","""""","""""","""""",""""""
MI_KRASECCATCHER,"""크라섹켓처""","""KrasecCatcher""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,15,=,=,RANK_MATERIAL,0,=,=,=,187,200,II_WEA_MOB_AIBATT1_ATK1    ,II_WEA_MOB_AIBATT1_ATK2    ,II_WEA_MOB_AIBATT1_ATK3    ,=,=,=,=,=,=,=,=,1000,3000,100000,100,130,0,=,0,0,=,0.05,=,0,=,=,=,100,0,0,0,0,0,0,II_GEN_MAT_SUP_KRASEC               ,2000,=,180000,0,0,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,=,=,=,=,=,"""""","""""","""""","""""",""""""
MI_GURUCATCHER,"""구루켓처""","""GuruCatcher""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,15,=,=,RANK_MATERIAL,0,=,=,=,30,32,II_WEA_MOB_AIBATT1_ATK1    ,II_WEA_MOB_AIBATT1_ATK2    ,II_WEA_MOB_AIBATT1_ATK3    ,=,=,=,=,=,=,=,=,1000,3000,100000,100,130,0,=,0,0,=,0.05,=,0,=,=,=,100,0,0,0,0,0,0,II_GEN_MAT_SUP_GURU,2000,=,180000,0,0,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,=,=,=,=,=,"""""","""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI_PUKEPUKE5,"""철면피 푸케푸케""","""Brazenface Pukepuke""","""ブレイズン?プケプケ""","""""","""""",AII_MONSTER,150,140,20,20,=,BELLI_MELEE2X,=,15,=,=,RANK_LOW,0,=,=,=,0,0,II_WEA_MOB_PUKEPUKE1_ATK1  ,II_WEA_MOB_PUKEPUKE1_ATK2  ,II_WEA_MOB_PUKEPUKE1_ATK3  ,=,=,=,=,=,=,=,=,1000,3000,300,0,130,0,=,0,0,=,0.075,=,0,=,=,=,=,0,0,0,0,0,0,=,=,=,=,10,0,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_BANG5,"""양심없는 뱅""","""Heartless Bang""","""ハ?トレス?ヴァン""","""""","""""",AII_MONSTER,200,216,20,20,=,BELLI_MELEE2X,=,33,=,=,RANK_LOW,0,=,=,=,0,0,II_WEA_MOB_BANG1_ATK1      ,II_WEA_MOB_BANG1_ATK2      ,II_WEA_MOB_BANG1_ATK3      ,=,=,=,=,=,=,=,=,1000,3000,400,0,130,0,=,0,0,=,0.075,=,0,=,=,=,=,0,0,0,0,0,0,=,=,=,=,10,0,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_ROCKMUSCLE5,"""깡패 록머슬""","""Tough RockMuscle""","""タフ?フェ?レン""","""""","""""",AII_MONSTER,250,254,20,20,=,BELLI_MELEE,=,47,=,=,RANK_LOW,0,=,=,=,0,0,II_WEA_MOB_ROCKMUSCLE1_ATK1 ,II_WEA_MOB_ROCKMUSCLE1_ATK2 ,II_WEA_MOB_ROCKMUSCLE1_ATK3 ,=,=,=,=,=,=,=,=,1000,3000,500,0,130,0,=,0,0,=,0.075,=,0,=,=,=,=,0,0,0,0,0,0,=,=,=,=,10,0,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_AIBATT5,"""날바트""","""Small Aibatt""","""スモ?ル?アイバット""","""""","""""",AII_MONSTER,2,20,15,20,=,BELLI_MELEE2X,=,1,=,=,RANK_LOW,0,=,=,=,0,0,II_WEA_MOB_AIBATT1_ATK1    ,II_WEA_MOB_AIBATT1_ATK2    ,II_WEA_MOB_AIBATT1_ATK3    ,=,=,=,=,=,=,=,=,1000,6000,189,1,130,0,=,0,0,=,0.2,=,1,=,=,=,1,0,0,0,0,0,8,=,=,=,=,10,21,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI_INFO_PENG,"""인포팽""","""Infopeng""","""インフォ?ペン""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,=,=,=,0,0,=,0.025,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
